dataset_name,algorithm,use_asymmetric_transformation,use_hnsw_pruning_rule_on_X,k,num_threads_build,num_threads_search,run_timestamp_utc,git_commit,git_dirty,hostname,hnsw_m,hnsw_ef_construction,hnsw_ef_search,hnsw_learn_insert_order,hnsw_num_learn_queries,roargraph_m_sq,roargraph_m_pjbp,roargraph_l_pjpq,roargraph_l_pq,roargraph_learn_neighbors_rows_hdf5,roargraph_learn_neighbors_cols_hdf5,roargraph_num_learn_queries,roargraph_learn_neighbors_k,roargraph_learn_query_source,roargraph_learn_query_sample_seed,roargraph_database_rows,roargraph_learn_neighbors_rows_actual,roargraph_learn_neighbors_dropped_rows,nsg_r,nsg_l,nsg_c,nsg_search_l,build_time_ms,rss_before_build_bytes,rss_after_build_bytes,rss_build_delta_bytes,index_size_bytes,recall_X_avg_at_k,recall_X_min,recall_X_p50,recall_X_p95,recall_X_p99,recall_X_std,recall_X_frac_at_0,recall_X_frac_at_1,recall_X_asymmetric_avg_at_k,recall_X_asymmetric_min,recall_X_asymmetric_p50,recall_X_asymmetric_p95,recall_X_asymmetric_p99,recall_X_asymmetric_std,recall_X_asymmetric_frac_at_0,recall_X_asymmetric_frac_at_1,num_queries,queries_per_sec,search_time_X_ms,top_candidates_avg_X,top_candidates_median_X,selected_neighbors_avg_X,selected_neighbors_median_X,degree_lowest_layer_avg_X,degree_lowest_layer_median_X,degree_lowest_layer_max_X,degree_avg_X,degree_median_X,degree_max_X,search_time_X_asymmetric_ms,top_candidates_avg_X_asymmetric,top_candidates_median_X_asymmetric,selected_neighbors_avg_X_asymmetric,selected_neighbors_median_X_asymmetric,degree_lowest_layer_avg_X_asymmetric,degree_lowest_layer_median_X_asymmetric,degree_lowest_layer_max_X_asymmetric,degree_avg_X_asymmetric,degree_median_X_asymmetric,degree_max_X_asymmetric
yi-128-ip,roargraph,False,False,10,1,1,2026-06-02T16:03:20.599999+00:00,17ef1ea,True,reference-machine,,,,,,100,48,500,10,186843,100,186843,100,query_distribution,42,,186843,0,,,,,165552.29008290917,541364224,967708672,426344448,6212436,0.6759999990463257,0.0,0.699999988079071,1.0,1.0,0.24783864617347717,0.014,0.133,,,,,,,,,1000,21052.78374525669,47.499656677246094,,,,,,,,,,,,,,,,,,,,,
yi-128-ip,roargraph,False,False,10,1,1,2026-06-02T16:03:20.712000+00:00,17ef1ea,True,reference-machine,,,,,,100,48,500,20,186843,100,186843,100,query_distribution,42,,186843,0,,,,,165552.29008290917,541364224,967708672,426344448,6212436,0.8155999779701233,0.0,0.8999999761581421,1.0,1.0,0.18573270738124847,0.001,0.294,,,,,,,,,1000,11132.355009860205,89.8282527923584,,,,,,,,,,,,,,,,,,,,,
yi-128-ip,roargraph,False,False,10,1,1,2026-06-02T16:03:20.854503+00:00,17ef1ea,True,reference-machine,,,,,,100,48,500,30,186843,100,186843,100,query_distribution,42,,186843,0,,,,,165552.29008290917,541364224,967708672,426344448,6212436,0.8741999268531799,0.30000001192092896,0.8999999761581421,1.0,1.0,0.14776454865932465,0.0,0.423,,,,,,,,,1000,8282.36186203383,120.73850631713867,,,,,,,,,,,,,,,,,,,,,
yi-128-ip,roargraph,False,False,10,1,1,2026-06-02T16:03:21.024151+00:00,17ef1ea,True,reference-machine,,,,,,100,48,500,40,186843,100,186843,100,query_distribution,42,,186843,0,,,,,165552.29008290917,541364224,967708672,426344448,6212436,0.9092999696731567,0.4000000059604645,1.0,1.0,1.0,0.12142285704612732,0.0,0.516,,,,,,,,,1000,6747.039737730656,148.21314811706543,,,,,,,,,,,,,,,,,,,,,
yi-128-ip,roargraph,False,False,10,1,1,2026-06-02T16:03:21.222205+00:00,17ef1ea,True,reference-machine,,,,,,100,48,500,50,186843,100,186843,100,query_distribution,42,,186843,0,,,,,165552.29008290917,541364224,967708672,426344448,6212436,0.9312999248504639,0.4000000059604645,1.0,1.0,1.0,0.10320033878087997,0.0,0.584,,,,,,,,,1000,5682.730439424506,175.97174644470215,,,,,,,,,,,,,,,,,,,,,
yi-128-ip,roargraph,False,False,10,1,1,2026-06-02T16:03:21.446050+00:00,17ef1ea,True,reference-machine,,,,,,100,48,500,60,186843,100,186843,100,query_distribution,42,,186843,0,,,,,165552.29008290917,541364224,967708672,426344448,6212436,0.9435999989509583,0.4000000059604645,1.0,1.0,1.0,0.09380319714546204,0.0,0.645,,,,,,,,,1000,4954.895292009304,201.82061195373535,,,,,,,,,,,,,,,,,,,,,
yi-128-ip,roargraph,False,False,10,1,1,2026-06-02T16:03:21.719595+00:00,17ef1ea,True,reference-machine,,,,,,100,48,500,80,186843,100,186843,100,query_distribution,42,,186843,0,,,,,165552.29008290917,541364224,967708672,426344448,6212436,0.9602999687194824,0.4000000059604645,1.0,1.0,1.0,0.07624901086091995,0.0,0.724,,,,,,,,,1000,3965.6411647966597,252.1660327911377,,,,,,,,,,,,,,,,,,,,,
yi-128-ip,roargraph,False,False,10,1,1,2026-06-02T16:03:22.044846+00:00,17ef1ea,True,reference-machine,,,,,,100,48,500,100,186843,100,186843,100,query_distribution,42,,186843,0,,,,,165552.29008290917,541364224,967708672,426344448,6212436,0.9702000021934509,0.6000000238418579,1.0,1.0,1.0,0.06612080335617065,0.0,0.782,,,,,,,,,1000,3295.4346531401784,303.4501075744629,,,,,,,,,,,,,,,,,,,,,
yi-128-ip,roargraph,False,False,10,1,1,2026-06-02T16:03:22.482061+00:00,17ef1ea,True,reference-machine,,,,,,100,48,500,150,186843,100,186843,100,query_distribution,42,,186843,0,,,,,165552.29008290917,541364224,967708672,426344448,6212436,0.9797999858856201,0.6000000238418579,1.0,1.0,1.0,0.05226815864443779,0.0,0.838,,,,,,,,,1000,2408.8347402994573,415.13848304748535,,,,,,,,,,,,,,,,,,,,,
yi-128-ip,roargraph,False,False,10,1,1,2026-06-02T16:03:23.043815+00:00,17ef1ea,True,reference-machine,,,,,,100,48,500,200,186843,100,186843,100,query_distribution,42,,186843,0,,,,,165552.29008290917,541364224,967708672,426344448,6212436,0.9837999939918518,0.6000000238418579,1.0,1.0,1.0,0.04558026045560837,0.0,0.865,,,,,,,,,1000,1849.5124546419443,540.6830310821533,,,,,,,,,,,,,,,,,,,,,
