dataset_name,algorithm,use_asymmetric_transformation,use_hnsw_pruning_rule_on_X,k,num_threads_build,num_threads_search,run_timestamp_utc,git_commit,git_dirty,hostname,hnsw_m,hnsw_ef_construction,hnsw_ef_search,hnsw_learn_insert_order,hnsw_num_learn_queries,roargraph_m_sq,roargraph_m_pjbp,roargraph_l_pjpq,roargraph_l_pq,roargraph_learn_neighbors_rows_hdf5,roargraph_learn_neighbors_cols_hdf5,roargraph_num_learn_queries,roargraph_learn_neighbors_k,roargraph_learn_query_source,roargraph_learn_query_sample_seed,roargraph_database_rows,roargraph_learn_neighbors_rows_actual,roargraph_learn_neighbors_dropped_rows,nsg_r,nsg_l,nsg_c,nsg_search_l,build_time_ms,rss_before_build_bytes,rss_after_build_bytes,rss_build_delta_bytes,index_size_bytes,recall_X_avg_at_k,recall_X_min,recall_X_p50,recall_X_p95,recall_X_p99,recall_X_std,recall_X_frac_at_0,recall_X_frac_at_1,recall_X_asymmetric_avg_at_k,recall_X_asymmetric_min,recall_X_asymmetric_p50,recall_X_asymmetric_p95,recall_X_asymmetric_p99,recall_X_asymmetric_std,recall_X_asymmetric_frac_at_0,recall_X_asymmetric_frac_at_1,num_queries,queries_per_sec,search_time_X_ms,top_candidates_avg_X,top_candidates_median_X,selected_neighbors_avg_X,selected_neighbors_median_X,degree_lowest_layer_avg_X,degree_lowest_layer_median_X,degree_lowest_layer_max_X,degree_avg_X,degree_median_X,degree_max_X,search_time_X_asymmetric_ms,top_candidates_avg_X_asymmetric,top_candidates_median_X_asymmetric,selected_neighbors_avg_X_asymmetric,selected_neighbors_median_X_asymmetric,degree_lowest_layer_avg_X_asymmetric,degree_lowest_layer_median_X_asymmetric,degree_lowest_layer_max_X_asymmetric,degree_avg_X_asymmetric,degree_median_X_asymmetric,degree_max_X_asymmetric
yi-128-ip,hnsw-hnswlib,True,True,10,1,1,2026-06-03T10:29:39.330784+00:00,fc250b5,True,reference-machine,48,500,10,none,0,,,,,,,,,,,,,,,,,,180319.03028301895,541446144,759468032,218021888,172107496,,,,,,,,,0.31540000438690186,0.0,0.30000001192092896,0.800000011920929,0.8999999761581421,0.25140175223350525,0.175,0.003,1000,17880.28664361809,,,,,,,,,,,,55.92751502990723,498.5170172960973,500.0,13.65141511154654,12.0,27.116608018398342,23.0,96,27.521169274340807,23.0,144
yi-128-ip,hnsw-hnswlib,True,True,10,1,1,2026-06-03T10:29:39.470296+00:00,fc250b5,True,reference-machine,48,500,20,none,0,,,,,,,,,,,,,,,,,,180319.03028301895,541446144,759468032,218021888,172107496,,,,,,,,,0.42009997367858887,0.0,0.4000000059604645,0.8999999761581421,0.8999999761581421,0.26763033866882324,0.1,0.008,1000,9004.49762881574,,,,,,,,,,,,111.05561256408691,498.5170172960973,500.0,13.65141511154654,12.0,27.116608018398342,23.0,96,27.521169274340807,23.0,144
yi-128-ip,hnsw-hnswlib,True,True,10,1,1,2026-06-03T10:29:39.651360+00:00,fc250b5,True,reference-machine,48,500,30,none,0,,,,,,,,,,,,,,,,,,180319.03028301895,541446144,759468032,218021888,172107496,,,,,,,,,0.4862000048160553,0.0,0.5,0.8999999761581421,1.0,0.26376041769981384,0.062,0.014,1000,6447.815526518063,,,,,,,,,,,,155.0912857055664,498.5170172960973,500.0,13.65141511154654,12.0,27.116608018398342,23.0,96,27.521169274340807,23.0,144
yi-128-ip,hnsw-hnswlib,True,True,10,1,1,2026-06-03T10:29:39.876768+00:00,fc250b5,True,reference-machine,48,500,40,none,0,,,,,,,,,,,,,,,,,,180319.03028301895,541446144,759468032,218021888,172107496,,,,,,,,,0.5373000502586365,0.0,0.6000000238418579,0.8999999761581421,1.0,0.2554578483104706,0.039,0.019,1000,5017.878335438919,,,,,,,,,,,,199.28741455078125,498.5170172960973,500.0,13.65141511154654,12.0,27.116608018398342,23.0,96,27.521169274340807,23.0,144
yi-128-ip,hnsw-hnswlib,True,True,10,1,1,2026-06-03T10:29:40.152691+00:00,fc250b5,True,reference-machine,48,500,50,none,0,,,,,,,,,,,,,,,,,,180319.03028301895,541446144,759468032,218021888,172107496,,,,,,,,,0.5698999762535095,0.0,0.6000000238418579,0.8999999761581421,1.0,0.24791932106018066,0.028,0.025,1000,4014.4217746975764,,,,,,,,,,,,249.1018772125244,498.5170172960973,500.0,13.65141511154654,12.0,27.116608018398342,23.0,96,27.521169274340807,23.0,144
yi-128-ip,hnsw-hnswlib,True,True,10,1,1,2026-06-03T10:29:40.487188+00:00,fc250b5,True,reference-machine,48,500,60,none,0,,,,,,,,,,,,,,,,,,180319.03028301895,541446144,759468032,218021888,172107496,,,,,,,,,0.5924000144004822,0.0,0.6000000238418579,0.8999999761581421,1.0,0.2433972805738449,0.025,0.029,1000,3252.684394605619,,,,,,,,,,,,307.4383735656738,498.5170172960973,500.0,13.65141511154654,12.0,27.116608018398342,23.0,96,27.521169274340807,23.0,144
yi-128-ip,hnsw-hnswlib,True,True,10,1,1,2026-06-03T10:29:40.949905+00:00,fc250b5,True,reference-machine,48,500,80,none,0,,,,,,,,,,,,,,,,,,180319.03028301895,541446144,759468032,218021888,172107496,,,,,,,,,0.6342999935150146,0.0,0.699999988079071,0.8999999761581421,1.0,0.230853870511055,0.014,0.038,1000,2309.263638340688,,,,,,,,,,,,433.03847312927246,498.5170172960973,500.0,13.65141511154654,12.0,27.116608018398342,23.0,96,27.521169274340807,23.0,144
yi-128-ip,hnsw-hnswlib,True,True,10,1,1,2026-06-03T10:29:41.409909+00:00,fc250b5,True,reference-machine,48,500,100,none,0,,,,,,,,,,,,,,,,,,180319.03028301895,541446144,759468032,218021888,172107496,,,,,,,,,0.663599967956543,0.0,0.699999988079071,0.8999999761581421,1.0,0.2173362374305725,0.012,0.044,1000,2299.9147875885983,,,,,,,,,,,,434.7987174987793,498.5170172960973,500.0,13.65141511154654,12.0,27.116608018398342,23.0,96,27.521169274340807,23.0,144
yi-128-ip,hnsw-hnswlib,True,True,10,1,1,2026-06-03T10:29:42.060387+00:00,fc250b5,True,reference-machine,48,500,150,none,0,,,,,,,,,,,,,,,,,,180319.03028301895,541446144,759468032,218021888,172107496,,,,,,,,,0.7083999514579773,0.0,0.699999988079071,1.0,1.0,0.19937261939048767,0.005,0.064,1000,1600.3656841448985,,,,,,,,,,,,624.8571872711182,498.5170172960973,500.0,13.65141511154654,12.0,27.116608018398342,23.0,96,27.521169274340807,23.0,144
yi-128-ip,hnsw-hnswlib,True,True,10,1,1,2026-06-03T10:29:42.894756+00:00,fc250b5,True,reference-machine,48,500,200,none,0,,,,,,,,,,,,,,,,,,180319.03028301895,541446144,759468032,218021888,172107496,,,,,,,,,0.7335999608039856,0.0,0.800000011920929,1.0,1.0,0.19107863306999207,0.004,0.09,1000,1236.5406964574527,,,,,,,,,,,,808.7077140808105,498.5170172960973,500.0,13.65141511154654,12.0,27.116608018398342,23.0,96,27.521169274340807,23.0,144
