dataset_name,algorithm,use_asymmetric_transformation,use_hnsw_pruning_rule_on_X,k,num_threads_build,num_threads_search,run_timestamp_utc,git_commit,git_dirty,hostname,hnsw_m,hnsw_ef_construction,hnsw_ef_search,hnsw_learn_insert_order,hnsw_num_learn_queries,roargraph_m_sq,roargraph_m_pjbp,roargraph_l_pjpq,roargraph_l_pq,roargraph_learn_neighbors_rows_hdf5,roargraph_learn_neighbors_cols_hdf5,roargraph_num_learn_queries,roargraph_learn_neighbors_k,roargraph_learn_query_source,roargraph_learn_query_sample_seed,roargraph_database_rows,roargraph_learn_neighbors_rows_actual,roargraph_learn_neighbors_dropped_rows,nsg_r,nsg_l,nsg_c,nsg_search_l,build_time_ms,rss_before_build_bytes,rss_after_build_bytes,rss_build_delta_bytes,index_size_bytes,recall_X_avg_at_k,recall_X_min,recall_X_p50,recall_X_p95,recall_X_p99,recall_X_std,recall_X_frac_at_0,recall_X_frac_at_1,recall_X_asymmetric_avg_at_k,recall_X_asymmetric_min,recall_X_asymmetric_p50,recall_X_asymmetric_p95,recall_X_asymmetric_p99,recall_X_asymmetric_std,recall_X_asymmetric_frac_at_0,recall_X_asymmetric_frac_at_1,num_queries,queries_per_sec,search_time_X_ms,top_candidates_avg_X,top_candidates_median_X,selected_neighbors_avg_X,selected_neighbors_median_X,degree_lowest_layer_avg_X,degree_lowest_layer_median_X,degree_lowest_layer_max_X,degree_avg_X,degree_median_X,degree_max_X,search_time_X_asymmetric_ms,top_candidates_avg_X_asymmetric,top_candidates_median_X_asymmetric,selected_neighbors_avg_X_asymmetric,selected_neighbors_median_X_asymmetric,degree_lowest_layer_avg_X_asymmetric,degree_lowest_layer_median_X_asymmetric,degree_lowest_layer_max_X_asymmetric,degree_avg_X_asymmetric,degree_median_X_asymmetric,degree_max_X_asymmetric
yi-128-ip,roargraph,False,False,10,1,1,2026-05-26T06:19:12.670778+00:00,73e04d1,True,reference-machine,,,,,,100,48,500,1000,,,0,100,database_objects,42,187843,0,0,,,,,100747.69624089822,540479488,876310528,335831040,1799880,0.059700001031160355,0.0,0.0,0.30000001192092896,0.5,0.10557419061660767,0.667,0.0,,,,,,,,,1000,1749.6840034407123,571.5317726135254,,,,,,,,,,,,,,,,,,,,,
yi-128-ip,roargraph,False,False,10,1,1,2026-05-26T06:21:03.167920+00:00,73e04d1,True,reference-machine,,,,,,100,48,500,1000,,,1,100,database_objects,42,187843,1,0,,,,,109683.506290894,734646272,974422016,239775744,1800264,0.0609000027179718,0.0,0.0,0.30000001192092896,0.5,0.10583566874265671,0.659,0.0,,,,,,,,,1000,1706.0321804146733,586.1554145812988,,,,,,,,,,,,,,,,,,,,,
yi-128-ip,roargraph,False,False,10,1,1,2026-05-26T06:22:55.982542+00:00,73e04d1,True,reference-machine,,,,,,100,48,500,1000,,,10,100,database_objects,42,187843,10,0,,,,,111804.77957613766,831692800,1071480832,239788032,1803876,0.05050000175833702,0.0,0.0,0.20000000298023224,0.5,0.10592331737279892,0.708,0.001,,,,,,,,,1000,1375.2524310267775,727.1392345428467,,,,,,,,,,,,,,,,,,,,,
yi-128-ip,roargraph,False,False,10,1,1,2026-05-26T06:24:50.475902+00:00,73e04d1,True,reference-machine,,,,,,100,48,500,1000,,,100,100,database_objects,42,187843,100,0,,,,,113026.61998290569,933806080,1172512768,238706688,1808288,0.14330001175403595,0.0,0.10000000149011612,0.5,0.699999988079071,0.18054117262363434,0.405,0.001,,,,,,,,,1000,942.6258024324006,1060.866355895996,,,,,,,,,,,,,,,,,,,,,
yi-128-ip,roargraph,False,False,10,1,1,2026-05-26T06:26:29.769051+00:00,73e04d1,True,reference-machine,,,,,,100,48,500,1000,,,1000,100,database_objects,42,187843,1000,0,,,,,95896.07355091721,1040248832,1272197120,231948288,1857288,0.21400000154972076,0.0,0.10000000149011612,0.800000011920929,1.0,0.24646297097206116,0.299,0.013,,,,,,,,,1000,985.7404668132244,1014.4658088684082,,,,,,,,,,,,,,,,,,,,,
yi-128-ip,roargraph,False,False,10,1,1,2026-05-26T06:28:36.585393+00:00,73e04d1,True,reference-machine,,,,,,100,48,500,1000,,,10000,100,database_objects,42,187843,10000,0,,,,,107534.06701795757,1184096256,1381437440,197341184,2047656,0.274399995803833,0.0,0.20000000298023224,0.800000011920929,1.0,0.25664106011390686,0.207,0.013,,,,,,,,,1000,907.6719555536993,1101.719617843628,,,,,,,,,,,,,,,,,,,,,
yi-128-ip,roargraph,False,False,10,1,1,2026-05-26T06:33:35.077778+00:00,73e04d1,True,reference-machine,,,,,,100,48,500,1000,,,100000,100,database_objects,42,187843,100000,0,,,,,117318.48161155358,1344208896,1559932928,215724032,2424004,0.3238999843597412,0.0,0.30000001192092896,0.800000011920929,1.0,0.25451675057411194,0.138,0.012,,,,,,,,,1000,684.4433899130408,1461.0412120819092,,,,,,,,,,,,,,,,,,,,,
yi-128-ip,roargraph,False,False,10,1,1,2026-05-26T06:41:32.165735+00:00,73e04d1,True,reference-machine,,,,,,100,48,500,1000,,,187843,100,database_objects,42,187843,187843,0,,,,,131356.89521906897,1514835968,1735966720,221130752,2594888,0.36810001730918884,0.0,0.30000001192092896,0.8999999761581421,1.0,0.2780510485172272,0.107,0.041,,,,,,,,,1000,797.1411428624643,1254.4829845428467,,,,,,,,,,,,,,,,,,,,,
llama-128-ip,roargraph,False,False,10,1,1,2026-05-26T06:44:08.531906+00:00,73e04d1,True,reference-machine,,,,,,100,48,500,1000,,,0,100,database_objects,42,256921,0,0,,,,,151172.1921339631,1506471936,1960103936,453632000,2206452,0.054200004786252975,0.0,0.0,0.20000000298023224,0.5,0.0950913205742836,0.642,0.0,,,,,,,,,1000,1708.8514042611444,585.1883888244629,,,,,,,,,,,,,,,,,,,,,
llama-128-ip,roargraph,False,False,10,1,1,2026-05-26T06:46:42.044310+00:00,73e04d1,True,reference-machine,,,,,,100,48,500,1000,,,1,100,database_objects,42,256921,1,0,,,,,152711.85008902103,1633656832,2092761088,459104256,2206760,0.05300000309944153,0.0,0.0,0.20000000298023224,0.5,0.09545155614614487,0.656,0.0,,,,,,,,,1000,1706.4167032823968,586.0233306884766,,,,,,,,,,,,,,,,,,,,,
