dataset_name,algorithm,use_asymmetric_transformation,use_hnsw_pruning_rule_on_X,k,num_threads_build,num_threads_search,run_timestamp_utc,git_commit,git_dirty,hostname,hnsw_m,hnsw_ef_construction,hnsw_ef_search,hnsw_learn_insert_order,hnsw_num_learn_queries,roargraph_m_sq,roargraph_m_pjbp,roargraph_l_pjpq,roargraph_l_pq,roargraph_learn_neighbors_rows_hdf5,roargraph_learn_neighbors_cols_hdf5,roargraph_num_learn_queries,roargraph_learn_neighbors_k,roargraph_learn_query_source,roargraph_learn_query_sample_seed,roargraph_database_rows,roargraph_learn_neighbors_rows_actual,roargraph_learn_neighbors_dropped_rows,nsg_r,nsg_l,nsg_c,nsg_search_l,build_time_ms,rss_before_build_bytes,rss_after_build_bytes,rss_build_delta_bytes,index_size_bytes,recall_X_avg_at_k,recall_X_min,recall_X_p50,recall_X_p95,recall_X_p99,recall_X_std,recall_X_frac_at_0,recall_X_frac_at_1,recall_X_asymmetric_avg_at_k,recall_X_asymmetric_min,recall_X_asymmetric_p50,recall_X_asymmetric_p95,recall_X_asymmetric_p99,recall_X_asymmetric_std,recall_X_asymmetric_frac_at_0,recall_X_asymmetric_frac_at_1,num_queries,queries_per_sec,search_time_X_ms,top_candidates_avg_X,top_candidates_median_X,selected_neighbors_avg_X,selected_neighbors_median_X,degree_lowest_layer_avg_X,degree_lowest_layer_median_X,degree_lowest_layer_max_X,degree_avg_X,degree_median_X,degree_max_X,search_time_X_asymmetric_ms,top_candidates_avg_X_asymmetric,top_candidates_median_X_asymmetric,selected_neighbors_avg_X_asymmetric,selected_neighbors_median_X_asymmetric,degree_lowest_layer_avg_X_asymmetric,degree_lowest_layer_median_X_asymmetric,degree_lowest_layer_max_X_asymmetric,degree_avg_X_asymmetric,degree_median_X_asymmetric,degree_max_X_asymmetric
yi-128-ip,roargraph,False,False,10,1,1,2026-06-02T08:50:04.037869+00:00,c829a62,True,reference-machine,,,,,,100,48,500,10,,,187843,100,database_objects,42,187843,187843,0,,,,,129575.84275025874,732680192,1055768576,323088384,2594888,0.06449999660253525,0.0,0.0,0.4000000059604645,0.6000000238418579,0.1386713832616806,0.734,0.0,,,,,,,,,1000,37168.718153219015,26.90434455871582,,,,,,,,,,,,,,,,,,,,,
yi-128-ip,roargraph,False,False,10,1,1,2026-06-02T08:50:04.111222+00:00,c829a62,True,reference-machine,,,,,,100,48,500,20,,,187843,100,database_objects,42,187843,187843,0,,,,,129575.84275025874,732680192,1055768576,323088384,2594888,0.08969999849796295,0.0,0.0,0.4050000056624367,0.699999988079071,0.1593233048915863,0.64,0.0,,,,,,,,,1000,20200.273555645457,49.50428009033203,,,,,,,,,,,,,,,,,,,,,
yi-128-ip,roargraph,False,False,10,1,1,2026-06-02T08:50:04.199833+00:00,c829a62,True,reference-machine,,,,,,100,48,500,30,,,187843,100,database_objects,42,187843,187843,0,,,,,129575.84275025874,732680192,1055768576,323088384,2594888,0.11160000413656235,0.0,0.0,0.5,0.699999988079071,0.17574253678321838,0.568,0.0,,,,,,,,,1000,14922.419007094217,67.01326370239258,,,,,,,,,,,,,,,,,,,,,
yi-128-ip,roargraph,False,False,10,1,1,2026-06-02T08:50:04.298529+00:00,c829a62,True,reference-machine,,,,,,100,48,500,40,,,187843,100,database_objects,42,187843,187843,0,,,,,129575.84275025874,732680192,1055768576,323088384,2594888,0.1292000114917755,0.0,0.0,0.5,0.7009999883174887,0.18779605627059937,0.521,0.0,,,,,,,,,1000,12763.114412388513,78.35078239440918,,,,,,,,,,,,,,,,,,,,,
yi-128-ip,roargraph,False,False,10,1,1,2026-06-02T08:50:04.411790+00:00,c829a62,True,reference-machine,,,,,,100,48,500,50,,,187843,100,database_objects,42,187843,187843,0,,,,,129575.84275025874,732680192,1055768576,323088384,2594888,0.14410001039505005,0.0,0.10000000149011612,0.6000000238418579,0.800000011920929,0.1965329349040985,0.48,0.0,,,,,,,,,1000,10741.460466402717,93.09720993041992,,,,,,,,,,,,,,,,,,,,,
yi-128-ip,roargraph,False,False,10,1,1,2026-06-02T08:50:04.540095+00:00,c829a62,True,reference-machine,,,,,,100,48,500,60,,,187843,100,database_objects,42,187843,187843,0,,,,,129575.84275025874,732680192,1055768576,323088384,2594888,0.15640000998973846,0.0,0.10000000149011612,0.6000000238418579,0.800000011920929,0.20346753299236298,0.441,0.002,,,,,,,,,1000,9346.22189540299,106.9951057434082,,,,,,,,,,,,,,,,,,,,,
yi-128-ip,roargraph,False,False,10,1,1,2026-06-02T08:50:04.693515+00:00,c829a62,True,reference-machine,,,,,,100,48,500,80,,,187843,100,database_objects,42,187843,187843,0,,,,,129575.84275025874,732680192,1055768576,323088384,2594888,0.1753000169992447,0.0,0.10000000149011612,0.699999988079071,0.800000011920929,0.21321329474449158,0.392,0.002,,,,,,,,,1000,7525.723585171416,132.87758827209473,,,,,,,,,,,,,,,,,,,,,
yi-128-ip,roargraph,False,False,10,1,1,2026-06-02T08:50:04.869170+00:00,c829a62,True,reference-machine,,,,,,100,48,500,100,,,187843,100,database_objects,42,187843,187843,0,,,,,129575.84275025874,732680192,1055768576,323088384,2594888,0.19060000777244568,0.0,0.10000000149011612,0.699999988079071,0.800000011920929,0.22093357145786285,0.364,0.003,,,,,,,,,1000,6465.397830533765,154.66952323913574,,,,,,,,,,,,,,,,,,,,,
yi-128-ip,roargraph,False,False,10,1,1,2026-06-02T08:50:05.110812+00:00,c829a62,True,reference-machine,,,,,,100,48,500,150,,,187843,100,database_objects,42,187843,187843,0,,,,,129575.84275025874,732680192,1055768576,323088384,2594888,0.2222999930381775,0.0,0.10000000149011612,0.699999988079071,0.8999999761581421,0.2377660870552063,0.304,0.004,,,,,,,,,1000,4560.334704741361,219.2821502685547,,,,,,,,,,,,,,,,,,,,,
yi-128-ip,roargraph,False,False,10,1,1,2026-06-02T08:50:05.428511+00:00,c829a62,True,reference-machine,,,,,,100,48,500,200,,,187843,100,database_objects,42,187843,187843,0,,,,,129575.84275025874,732680192,1055768576,323088384,2594888,0.2434999942779541,0.0,0.20000000298023224,0.800000011920929,0.8999999761581421,0.2453930526971817,0.268,0.005,,,,,,,,,1000,3436.579466574026,290.9870147705078,,,,,,,,,,,,,,,,,,,,,
yi-128-ip,roargraph,False,False,10,1,1,2026-06-02T08:50:05.859998+00:00,c829a62,True,reference-machine,,,,,,100,48,500,300,,,187843,100,database_objects,42,187843,187843,0,,,,,129575.84275025874,732680192,1055768576,323088384,2594888,0.27549996972084045,0.0,0.20000000298023224,0.800000011920929,1.0,0.25739026069641113,0.223,0.011,,,,,,,,,1000,2452.8423481719346,407.69028663635254,,,,,,,,,,,,,,,,,,,,,
yi-128-ip,roargraph,False,False,10,1,1,2026-06-02T08:50:06.419115+00:00,c829a62,True,reference-machine,,,,,,100,48,500,400,,,187843,100,database_objects,42,187843,187843,0,,,,,129575.84275025874,732680192,1055768576,323088384,2594888,0.3003000020980835,0.0,0.20000000298023224,0.8999999761581421,1.0,0.264896035194397,0.188,0.016,,,,,,,,,1000,1877.9392163104706,532.4985980987549,,,,,,,,,,,,,,,,,,,,,
yi-128-ip,roargraph,False,False,10,1,1,2026-06-02T08:50:07.141560+00:00,c829a62,True,reference-machine,,,,,,100,48,500,500,,,187843,100,database_objects,42,187843,187843,0,,,,,129575.84275025874,732680192,1055768576,323088384,2594888,0.31679999828338623,0.0,0.30000001192092896,0.8999999761581421,1.0,0.2687336206436157,0.162,0.021,,,,,,,,,1000,1428.1447381413673,700.2091407775879,,,,,,,,,,,,,,,,,,,,,
yi-128-ip,roargraph,False,False,10,1,1,2026-06-02T08:50:07.988129+00:00,c829a62,True,reference-machine,,,,,,100,48,500,600,,,187843,100,database_objects,42,187843,187843,0,,,,,129575.84275025874,732680192,1055768576,323088384,2594888,0.3287999927997589,0.0,0.30000001192092896,0.8999999761581421,1.0,0.2728196680545807,0.149,0.027,,,,,,,,,1000,1211.2491885160875,825.5939483642578,,,,,,,,,,,,,,,,,,,,,
yi-128-ip,roargraph,False,False,10,1,1,2026-06-02T08:50:09.152679+00:00,c829a62,True,reference-machine,,,,,,100,48,500,800,,,187843,100,database_objects,42,187843,187843,0,,,,,129575.84275025874,732680192,1055768576,323088384,2594888,0.35089999437332153,0.0,0.30000001192092896,0.8999999761581421,1.0,0.27687394618988037,0.131,0.037,,,,,,,,,1000,874.8166386658032,1143.096685409546,,,,,,,,,,,,,,,,,,,,,
yi-128-ip,roargraph,False,False,10,1,1,2026-06-02T08:50:10.608752+00:00,c829a62,True,reference-machine,,,,,,100,48,500,1000,,,187843,100,database_objects,42,187843,187843,0,,,,,129575.84275025874,732680192,1055768576,323088384,2594888,0.36810001730918884,0.0,0.30000001192092896,0.8999999761581421,1.0,0.2780510485172272,0.107,0.041,,,,,,,,,1000,696.8040542617179,1435.1236820220947,,,,,,,,,,,,,,,,,,,,,
llama-128-ip,roargraph,False,False,10,1,1,2026-06-02T09:04:47.228264+00:00,c829a62,True,reference-machine,,,,,,100,48,500,10,,,256921,100,database_objects,42,256921,256921,0,,,,,228326.2412911281,1077493760,1517404160,439910400,2694368,0.08420000225305557,0.0,0.0,0.30000001192092896,0.5010000002384176,0.11674913763999939,0.502,0.0,,,,,,,,,1000,26710.548437221387,37.438392639160156,,,,,,,,,,,,,,,,,,,,,
llama-128-ip,roargraph,False,False,10,1,1,2026-06-02T09:04:47.306843+00:00,c829a62,True,reference-machine,,,,,,100,48,500,20,,,256921,100,database_objects,42,256921,256921,0,,,,,228326.2412911281,1077493760,1517404160,439910400,2694368,0.11100000888109207,0.0,0.10000000149011612,0.4000000059604645,0.6000000238418579,0.13061010837554932,0.401,0.0,,,,,,,,,1000,17442.689489399574,57.33060836791992,,,,,,,,,,,,,,,,,,,,,
llama-128-ip,roargraph,False,False,10,1,1,2026-06-02T09:04:47.400190+00:00,c829a62,True,reference-machine,,,,,,100,48,500,30,,,256921,100,database_objects,42,256921,256921,0,,,,,228326.2412911281,1077493760,1517404160,439910400,2694368,0.13500002026557922,0.0,0.10000000149011612,0.4000000059604645,0.6000000238418579,0.1417568325996399,0.327,0.0,,,,,,,,,1000,13699.220370315934,72.99685478210449,,,,,,,,,,,,,,,,,,,,,
llama-128-ip,roargraph,False,False,10,1,1,2026-06-02T09:04:47.511797+00:00,c829a62,True,reference-machine,,,,,,100,48,500,40,,,256921,100,database_objects,42,256921,256921,0,,,,,228326.2412911281,1077493760,1517404160,439910400,2694368,0.1511000096797943,0.0,0.10000000149011612,0.4000000059604645,0.6000000238418579,0.14628325402736664,0.278,0.0,,,,,,,,,1000,11110.974537208736,90.00110626220703,,,,,,,,,,,,,,,,,,,,,
llama-128-ip,roargraph,False,False,10,1,1,2026-06-02T09:04:47.637868+00:00,c829a62,True,reference-machine,,,,,,100,48,500,50,,,256921,100,database_objects,42,256921,256921,0,,,,,228326.2412911281,1077493760,1517404160,439910400,2694368,0.1616000086069107,0.0,0.10000000149011612,0.4000000059604645,0.6000000238418579,0.14968447387218475,0.249,0.0,,,,,,,,,1000,9604.78509877739,104.11477088928223,,,,,,,,,,,,,,,,,,,,,
llama-128-ip,roargraph,False,False,10,1,1,2026-06-02T09:04:47.774117+00:00,c829a62,True,reference-machine,,,,,,100,48,500,60,,,256921,100,database_objects,42,256921,256921,0,,,,,228326.2412911281,1077493760,1517404160,439910400,2694368,0.1712000072002411,0.0,0.10000000149011612,0.5,0.699999988079071,0.15404726564884186,0.227,0.0,,,,,,,,,1000,8615.966113811251,116.06359481811523,,,,,,,,,,,,,,,,,,,,,
llama-128-ip,roargraph,False,False,10,1,1,2026-06-02T09:04:47.939061+00:00,c829a62,True,reference-machine,,,,,,100,48,500,80,,,256921,100,database_objects,42,256921,256921,0,,,,,228326.2412911281,1077493760,1517404160,439910400,2694368,0.186599999666214,0.0,0.20000000298023224,0.5,0.699999988079071,0.1606251448392868,0.201,0.0,,,,,,,,,1000,6983.767331192066,143.1891918182373,,,,,,,,,,,,,,,,,,,,,
llama-128-ip,roargraph,False,False,10,1,1,2026-06-02T09:04:48.127599+00:00,c829a62,True,reference-machine,,,,,,100,48,500,100,,,256921,100,database_objects,42,256921,256921,0,,,,,228326.2412911281,1077493760,1517404160,439910400,2694368,0.19760000705718994,0.0,0.20000000298023224,0.5,0.699999988079071,0.16289333999156952,0.178,0.0,,,,,,,,,1000,5978.113196790239,167.27685928344727,,,,,,,,,,,,,,,,,,,,,
llama-128-ip,roargraph,False,False,10,1,1,2026-06-02T09:04:48.382442+00:00,c829a62,True,reference-machine,,,,,,100,48,500,150,,,256921,100,database_objects,42,256921,256921,0,,,,,228326.2412911281,1077493760,1517404160,439910400,2694368,0.21930000185966492,0.0,0.20000000298023224,0.5,0.800000011920929,0.16952142119407654,0.146,0.001,,,,,,,,,1000,4291.300259771618,233.02960395812988,,,,,,,,,,,,,,,,,,,,,
llama-128-ip,roargraph,False,False,10,1,1,2026-06-02T09:04:48.693669+00:00,c829a62,True,reference-machine,,,,,,100,48,500,200,,,256921,100,database_objects,42,256921,256921,0,,,,,228326.2412911281,1077493760,1517404160,439910400,2694368,0.23570001125335693,0.0,0.20000000298023224,0.5050000011920883,0.800000011920929,0.17226581275463104,0.125,0.001,,,,,,,,,1000,3450.2647561339763,289.83283042907715,,,,,,,,,,,,,,,,,,,,,
llama-128-ip,roargraph,False,False,10,1,1,2026-06-02T09:04:49.124051+00:00,c829a62,True,reference-machine,,,,,,100,48,500,300,,,256921,100,database_objects,42,256921,256921,0,,,,,228326.2412911281,1077493760,1517404160,439910400,2694368,0.2574999928474426,0.0,0.20000000298023224,0.6000000238418579,0.800000011920929,0.1730426400899887,0.095,0.001,,,,,,,,,1000,2439.992972584937,409.8372459411621,,,,,,,,,,,,,,,,,,,,,
llama-128-ip,roargraph,False,False,10,1,1,2026-06-02T09:04:49.674951+00:00,c829a62,True,reference-machine,,,,,,100,48,500,400,,,256921,100,database_objects,42,256921,256921,0,,,,,228326.2412911281,1077493760,1517404160,439910400,2694368,0.271699994802475,0.0,0.30000001192092896,0.6000000238418579,0.800000011920929,0.17575298249721527,0.08,0.001,,,,,,,,,1000,1892.176323254488,528.4919738769531,,,,,,,,,,,,,,,,,,,,,
llama-128-ip,roargraph,False,False,10,1,1,2026-06-02T09:04:50.376990+00:00,c829a62,True,reference-machine,,,,,,100,48,500,500,,,256921,100,database_objects,42,256921,256921,0,,,,,228326.2412911281,1077493760,1517404160,439910400,2694368,0.28299999237060547,0.0,0.30000001192092896,0.6000000238418579,0.800000011920929,0.1767229437828064,0.07,0.001,,,,,,,,,1000,1469.8537121454244,680.3398132324219,,,,,,,,,,,,,,,,,,,,,
llama-128-ip,roargraph,False,False,10,1,1,2026-06-02T09:04:51.196741+00:00,c829a62,True,reference-machine,,,,,,100,48,500,600,,,256921,100,database_objects,42,256921,256921,0,,,,,228326.2412911281,1077493760,1517404160,439910400,2694368,0.2935999929904938,0.0,0.30000001192092896,0.6000000238418579,0.800000011920929,0.1765192300081253,0.062,0.001,,,,,,,,,1000,1252.662611089591,798.2995510101318,,,,,,,,,,,,,,,,,,,,,
llama-128-ip,roargraph,False,False,10,1,1,2026-06-02T09:04:52.303664+00:00,c829a62,True,reference-machine,,,,,,100,48,500,800,,,256921,100,database_objects,42,256921,256921,0,,,,,228326.2412911281,1077493760,1517404160,439910400,2694368,0.30730000138282776,0.0,0.30000001192092896,0.6000000238418579,0.800000011920929,0.1773603856563568,0.051,0.001,,,,,,,,,1000,920.7220097417357,1086.104154586792,,,,,,,,,,,,,,,,,,,,,
llama-128-ip,roargraph,False,False,10,1,1,2026-06-02T09:04:53.700256+00:00,c829a62,True,reference-machine,,,,,,100,48,500,1000,,,256921,100,database_objects,42,256921,256921,0,,,,,228326.2412911281,1077493760,1517404160,439910400,2694368,0.31709998846054077,0.0,0.30000001192092896,0.6000000238418579,0.800000011920929,0.17977093160152435,0.046,0.001,,,,,,,,,1000,727.0197211906382,1375.4785060882568,,,,,,,,,,,,,,,,,,,,,
