dataset_name,algorithm,use_asymmetric_transformation,use_hnsw_pruning_rule_on_X,k,num_threads_build,num_threads_search,run_timestamp_utc,git_commit,git_dirty,hostname,hnsw_m,hnsw_ef_construction,hnsw_ef_search,hnsw_learn_insert_order,hnsw_num_learn_queries,roargraph_m_sq,roargraph_m_pjbp,roargraph_l_pjpq,roargraph_l_pq,roargraph_learn_neighbors_rows_hdf5,roargraph_learn_neighbors_cols_hdf5,roargraph_num_learn_queries,roargraph_learn_neighbors_k,roargraph_learn_query_source,roargraph_learn_query_sample_seed,roargraph_database_rows,roargraph_learn_neighbors_rows_actual,roargraph_learn_neighbors_dropped_rows,nsg_r,nsg_l,nsg_c,nsg_search_l,build_time_ms,rss_before_build_bytes,rss_after_build_bytes,rss_build_delta_bytes,index_size_bytes,recall_X_avg_at_k,recall_X_min,recall_X_p50,recall_X_p95,recall_X_p99,recall_X_std,recall_X_frac_at_0,recall_X_frac_at_1,recall_X_asymmetric_avg_at_k,recall_X_asymmetric_min,recall_X_asymmetric_p50,recall_X_asymmetric_p95,recall_X_asymmetric_p99,recall_X_asymmetric_std,recall_X_asymmetric_frac_at_0,recall_X_asymmetric_frac_at_1,num_queries,queries_per_sec,search_time_X_ms,top_candidates_avg_X,top_candidates_median_X,selected_neighbors_avg_X,selected_neighbors_median_X,degree_lowest_layer_avg_X,degree_lowest_layer_median_X,degree_lowest_layer_max_X,degree_avg_X,degree_median_X,degree_max_X,search_time_X_asymmetric_ms,top_candidates_avg_X_asymmetric,top_candidates_median_X_asymmetric,selected_neighbors_avg_X_asymmetric,selected_neighbors_median_X_asymmetric,degree_lowest_layer_avg_X_asymmetric,degree_lowest_layer_median_X_asymmetric,degree_lowest_layer_max_X_asymmetric,degree_avg_X_asymmetric,degree_median_X_asymmetric,degree_max_X_asymmetric
yi-128-ip,hnsw-hnswlib,True,True,10,1,1,2026-05-27T11:24:18.558700+00:00,aeb1362,True,reference-machine,48,500,2000,none,0,,,,,,,,,,,,,,,,,,189569.3807527423,573181952,789766144,216584192,172858868,,,,,,,,,0.9860000014305115,0.699999988079071,1.0,1.0,1.0,0.03852272406220436,0.0,0.873,1000,171.4431346885788,,,,,,,,,,,,5832.837820053101,498.5170172960973,500.0,13.407284267795074,12.0,26.670096836187668,23.0,96,27.067471239279612,23.0,143
yi-128-ip,hnsw-hnswlib,True,True,10,1,1,2026-05-27T11:27:36.010395+00:00,aeb1362,True,reference-machine,64,500,2000,none,0,,,,,,,,,,,,,,,,,,189720.57513846084,574230528,815915008,241684480,196889488,,,,,,,,,0.9863999485969543,0.699999988079071,1.0,1.0,1.0,0.03814499080181122,0.0,0.877,1000,170.56964546411365,,,,,,,,,,,,5862.707853317261,498.59215593806493,500.0,13.44632555214965,12.0,26.958736817448614,23.0,128,27.25301448550119,23.0,171
yi-128-ip,hnsw-hnswlib,True,True,10,1,1,2026-05-27T11:30:53.026178+00:00,aeb1362,True,reference-machine,96,500,2000,none,0,,,,,,,,,,,,,,,,,,189244.59250830114,575254528,864808960,289554432,244959192,,,,,,,,,0.986299991607666,0.699999988079071,1.0,1.0,1.0,0.03824016824364662,0.0,0.876,1000,170.7045709164832,,,,,,,,,,,,5858.073949813843,498.64662525618127,500.0,13.489939780935371,12.0,27.036365475423626,23.0,189,27.213209967898724,23.0,189
llama-128-ip,hnsw-hnswlib,True,True,10,1,1,2026-05-27T11:33:36.481919+00:00,aeb1362,True,reference-machine,4,500,2000,none,0,,,,,,,,,,,,,,,,,,155145.87824884802,749486080,958554112,209068032,146611000,,,,,,,,,0.8194000124931335,0.20000000298023224,0.8999999761581421,1.0,1.0,0.16883020102977753,0.0,0.27,1000,317.62496148300266,,,,,,,,,,,,3148.367166519165,497.6737280336562,500.0,3.9924478139562063,4.0,6.184033224220675,6.0,8,7.4992857726694195,7.0,37
llama-128-ip,hnsw-hnswlib,True,True,10,1,1,2026-05-27T11:37:07.003230+00:00,aeb1362,True,reference-machine,8,500,2000,none,0,,,,,,,,,,,,,,,,,,204432.45798908174,745963520,965181440,219217920,154445240,,,,,,,,,0.9433000087738037,0.30000001192092896,1.0,1.0,1.0,0.0897502601146698,0.0,0.627,1000,226.41125254700944,,,,,,,,,,,,4416.741609573364,498.1894423477799,500.0,7.898296251890404,8.0,12.267697074197905,12.0,16,13.365190077883863,13.0,55
llama-128-ip,hnsw-hnswlib,True,True,10,1,1,2026-05-27T11:41:27.088505+00:00,aeb1362,True,reference-machine,12,500,2000,none,0,,,,,,,,,,,,,,,,,,252795.0148130767,745955328,979017728,233062400,162554184,,,,,,,,,0.976099967956543,0.6000000238418579,1.0,1.0,1.0,0.0532802976667881,0.0,0.807,1000,188.49113580642384,,,,,,,,,,,,5305.289268493652,498.4304118283293,500.0,11.46343448477731,12.0,17.82518750900082,18.0,24,18.821738978129464,18.0,72
llama-128-ip,hnsw-hnswlib,True,True,10,1,1,2026-05-27T11:46:30.854157+00:00,aeb1362,True,reference-machine,16,500,2000,none,0,,,,,,,,,,,,,,,,,,295459.5050830394,750014464,982327296,232312832,170725996,,,,,,,,,0.9824000000953674,0.699999988079071,1.0,1.0,1.0,0.04301442205905914,0.0,0.843,1000,166.21819276457174,,,,,,,,,,,,6016.188621520996,498.5308089915531,500.0,14.445700977564922,16.0,22.72795139361905,23.0,32,23.64308094706155,23.0,77
llama-128-ip,hnsw-hnswlib,True,True,10,1,1,2026-05-27T11:52:41.037325+00:00,aeb1362,True,reference-machine,24,500,2000,none,0,,,,,,,,,,,,,,,,,,360427.1082347259,750075904,998625280,248549376,187120700,,,,,,,,,0.9855999946594238,0.800000011920929,1.0,1.0,1.0,0.03758510947227478,0.0,0.865,1000,143.21304719022982,,,,,,,,,,,,6982.604026794434,498.5706471652706,500.0,18.476965841464096,20.0,30.541111859287486,30.0,48,31.3141315813032,31.0,107
llama-128-ip,hnsw-hnswlib,True,True,10,1,1,2026-05-27T11:59:53.268360+00:00,aeb1362,True,reference-machine,36,500,2000,none,0,,,,,,,,,,,,,,,,,,421402.3777069524,751284224,1023987712,272703488,211764152,,,,,,,,,0.9865999817848206,0.800000011920929,1.0,1.0,1.0,0.03688415139913559,0.0,0.876,1000,131.74598777106405,,,,,,,,,,,,7590.3639793396,498.75943528307744,500.0,21.131386364152355,20.0,38.12349710611433,37.0,72,38.75122313863016,37.0,132
llama-128-ip,hnsw-hnswlib,True,True,10,1,1,2026-05-27T12:07:36.900568+00:00,aeb1362,True,reference-machine,48,500,2000,none,0,,,,,,,,,,,,,,,,,,452305.3406253457,752324608,1048772608,296448000,236425376,,,,,,,,,0.9866999387741089,0.800000011920929,1.0,1.0,1.0,0.03651178628206253,0.0,0.876,1000,127.26335381748584,,,,,,,,,,,,7857.721567153931,498.8705344895906,500.0,21.97786676623891,20.0,42.12280428614243,39.0,96,42.6348760903157,39.0,143
llama-128-ip,hnsw-hnswlib,True,True,10,1,1,2026-05-27T12:15:35.961080+00:00,aeb1362,True,reference-machine,64,500,2000,none,0,,,,,,,,,,,,,,,,,,467540.9422321245,752332800,1075744768,323411968,269293180,,,,,,,,,0.9865999817848206,0.800000011920929,1.0,1.0,1.0,0.036612026393413544,0.0,0.875,1000,126.69556308290008,,,,,,,,,,,,7892.936229705811,498.937913755057,500.0,22.290751042049774,20.0,44.22959197574352,40.0,128,44.617427146866156,40.0,205
llama-128-ip,hnsw-hnswlib,True,True,10,1,1,2026-05-27T12:23:40.911292+00:00,aeb1362,True,reference-machine,96,500,2000,none,0,,,,,,,,,,,,,,,,,,473378.9325868711,753938432,1143275520,389337088,335039564,,,,,,,,,0.9865999817848206,0.800000011920929,1.0,1.0,1.0,0.036612026393413544,0.0,0.875,1000,127.01631353906062,,,,,,,,,,,,7873.00443649292,498.99202246498515,500.0,22.407462905039985,20.0,44.973789608478874,40.0,192,45.20037676951281,40.0,236
yi-128-ip,hnsw-hnswlib,True,True,10,1,1,2026-05-27T12:25:22.658730+00:00,aeb1362,True,reference-machine,4,500,1000,after,1,,,,,,,,,,,,,,,,,,96434.66999195516,587509760,739168256,151658496,107192152,,,,,,,,,0.8147999048233032,0.0,0.8999999761581421,1.0,1.0,0.2172117829322815,0.011,0.353,1000,655.5445767698968,,,,,,,,,,,,1525.449275970459,496.9363523379836,500.0,3.9399649132622274,4.0,6.044435808436788,6.0,8,7.3028044547603335,7.0,35
yi-128-ip,hnsw-hnswlib,True,True,10,1,1,2026-05-27T12:27:01.622658+00:00,aeb1362,True,reference-machine,4,500,1000,after,10,,,,,,,,,,,,,,,,,,96460.54298011586,584777728,739221504,154443776,107197228,,,,,,,,,0.8205999732017517,0.0,0.8999999761581421,1.0,1.0,0.21098729968070984,0.007,0.363,1000,657.0513940181953,,,,,,,,,,,,1521.9509601593018,496.93646252087945,500.0,3.9399231156541963,4.0,6.044332536611074,6.0,8,7.302640894742165,7.0,35
yi-128-ip,hnsw-hnswlib,True,True,10,1,1,2026-05-27T12:28:40.450214+00:00,aeb1362,True,reference-machine,4,500,1000,after,100,,,,,,,,,,,,,,,,,,96299.56995416433,584773632,739213312,154439680,107248548,,,,,,,,,0.8378000259399414,0.0,0.8999999761581421,1.0,1.0,0.18923835456371307,0.002,0.371,1000,646.0991778159733,,,,,,,,,,,,1547.7499961853027,496.93790640826955,500.0,3.939248454250611,4.0,6.043236513198151,6.0,8,7.301149816699744,7.0,35
yi-128-ip,hnsw-hnswlib,True,True,10,1,1,2026-05-27T12:30:20.199263+00:00,aeb1362,True,reference-machine,4,500,1000,after,1000,,,,,,,,,,,,,,,,,,96899.25472997129,585822208,739995648,154173440,107762328,,,,,,,,,0.8685999512672424,0.30000001192092896,0.8999999761581421,1.0,1.0,0.15037965774536133,0.0,0.403,1000,533.7807569821709,,,,,,,,,,,,1873.4283447265625,496.9513222802129,500.0,3.934615399903805,4.0,6.0334669540305965,6.0,8,7.289621537467632,7.0,35
yi-128-ip,hnsw-hnswlib,True,True,10,1,1,2026-05-27T12:32:05.799349+00:00,aeb1362,True,reference-machine,4,500,1000,after,10000,,,,,,,,,,,,,,,,,,101354.77510513738,585834496,744194048,158359552,112897428,,,,,,,,,0.8650999665260315,0.30000001192092896,0.8999999761581421,1.0,1.0,0.1538570523262024,0.0,0.397,1000,310.4560441943672,,,,,,,,,,,,3221.0679054260254,497.0757035305546,500.0,3.8508545581494187,4.0,5.854076211945836,6.0,8,7.098507402334174,7.0,35
yi-128-ip,hnsw-hnswlib,True,True,10,1,1,2026-05-27T12:34:43.258086+00:00,aeb1362,True,reference-machine,4,500,1000,after,100000,,,,,,,,,,,,,,,,,,146203.6138200201,586702848,809619456,222916608,164260668,,,,,,,,,0.8638999462127686,0.30000001192092896,0.8999999761581421,1.0,1.0,0.1522064059972763,0.0,0.388,1000,101.15583265089046,,,,,,,,,,,,9885.737419128418,497.1343245849514,500.0,3.0830253590137873,4.0,4.467070590564996,5.0,8,5.505761821548552,5.0,36
yi-128-ip,hnsw-hnswlib,True,True,10,1,1,2026-05-27T12:38:13.291234+00:00,aeb1362,True,reference-machine,4,500,1000,after,186843,,,,,,,,,,,,,,,,,,193594.5546212606,587911168,879861760,291950592,213821660,,,,,,,,,0.864799976348877,0.30000001192092896,0.8999999761581421,1.0,1.0,0.15139669179916382,0.0,0.388,1000,67.89597167949266,,,,,,,,,,,,14728.414297103882,497.7228798462801,500.0,2.6589279638117733,4.0,3.7291812344202877,4.0,8,4.639789050031226,4.0,36
yi-128-ip,hnsw-hnswlib,True,True,10,1,1,2026-05-27T12:40:52.238342+00:00,aeb1362,True,reference-machine,16,500,1000,after,1,,,,,,,,,,,,,,,,,,154892.296011094,588955648,756817920,167862272,124822852,,,,,,,,,0.9599000215530396,0.20000000298023224,1.0,1.0,1.0,0.07524619996547699,0.0,0.709,1000,388.4357518358834,,,,,,,,,,,,2574.4283199310303,498.0330693642773,500.0,11.43642772973297,12.0,18.851275526500714,19.0,32,19.63694874470305,19.0,70
yi-128-ip,hnsw-hnswlib,True,True,10,1,1,2026-05-27T12:43:30.942288+00:00,aeb1362,True,reference-machine,16,500,1000,after,10,,,,,,,,,,,,,,,,,,154646.69809723273,584781824,753676288,168894464,124828792,,,,,,,,,0.960099995136261,0.20000000298023224,1.0,1.0,1.0,0.07521961629390717,0.0,0.711,1000,386.7240988086829,,,,,,,,,,,,2585.822820663452,498.03315775020593,500.0,11.436233367451381,12.0,18.850718380861633,19.0,32,19.636353957615796,19.0,70
yi-128-ip,hnsw-hnswlib,True,True,10,1,1,2026-05-27T12:46:09.777182+00:00,aeb1362,True,reference-machine,16,500,1000,after,100,,,,,,,,,,,,,,,,,,154680.98680581897,584777728,753401856,168624128,124888464,,,,,,,,,0.968500018119812,0.4000000059604645,1.0,1.0,1.0,0.06494420766830444,0.0,0.76,1000,372.2455250793117,,,,,,,,,,,,2686.398983001709,498.0340804176086,500.0,11.433488539218182,12.0,18.84635235151083,19.0,32,19.631797938736746,19.0,70
yi-128-ip,hnsw-hnswlib,True,True,10,1,1,2026-05-27T12:48:49.946099+00:00,aeb1362,True,reference-machine,16,500,1000,after,1000,,,,,,,,,,,,,,,,,,155348.23877178133,585830400,754147328,168316928,125487564,,,,,,,,,0.9813999533653259,0.699999988079071,1.0,1.0,1.0,0.044204529374837875,0.0,0.835,1000,298.91995376982794,,,,,,,,,,,,3345.377206802368,498.0435998291566,500.0,11.401352841264638,12.0,18.79554974237859,19.0,32,19.580026794744843,19.0,70
