dataset_name,algorithm,use_asymmetric_transformation,use_hnsw_pruning_rule_on_X,k,hnsw_m,hnsw_ef_construction,hnsw_ef_search,hnsw_learn_insert_order,hnsw_num_learn_queries,roargraph_m_sq,roargraph_m_pjbp,roargraph_l_pjpq,roargraph_l_pq,roargraph_learn_neighbors_rows_hdf5,roargraph_learn_neighbors_cols_hdf5,roargraph_num_learn_queries,roargraph_learn_neighbors_k,recall_X_avg_at_k,recall_X_asymmetric_avg_at_k,search_time_X_ms,search_time_X_asymmetric_ms,top_candidates_avg_X,top_candidates_median_X,selected_neighbors_avg_X,selected_neighbors_median_X,degree_lowest_layer_avg_X,degree_lowest_layer_median_X,degree_lowest_layer_max_X,degree_avg_X,degree_median_X,degree_max_X,top_candidates_avg_X_asymmetric,top_candidates_median_X_asymmetric,selected_neighbors_avg_X_asymmetric,selected_neighbors_median_X_asymmetric,degree_lowest_layer_avg_X_asymmetric,degree_lowest_layer_median_X_asymmetric,degree_lowest_layer_max_X_asymmetric,degree_avg_X_asymmetric,degree_median_X_asymmetric,degree_max_X_asymmetric
yi-128-ip,hnsw-hnswlib,True,True,10,48,500,1000,none,0,,,,,,,,,,0.9638000130653381,,3190.279960632324,,,,,,,,,,,498.5084083317265,500.0,13.37516741100509,12.0,26.595630393466884,23.0,96,27.00084645155795,23.0,143
yi-128-ip,hnsw-hnswlib,True,True,10,48,500,1000,none,0,,,,,,,,,,0.9645000100135803,,3182.076930999756,,,,,,,,,,,498.50824678336363,500.0,13.371748839196844,12.0,26.592287175992716,23.0,96,26.98999696555102,23.0,143
yi-128-ip,hnsw-hnswlib,True,True,10,48,500,1000,none,0,,,,,,,,,,0.9639999866485596,,3178.304433822632,,,,,,,,,,,498.5082259384136,500.0,13.375151777292553,12.0,26.594421937469058,23.0,96,26.998775573218058,23.0,151
yi-128-ip,hnsw-hnswlib,True,True,10,48,500,1000,none,0,,,,,,,,,,0.963200032711029,,3126.6822814941406,,,,,,,,,,,498.50816340356346,500.0,13.373942770189636,12.0,26.59431014198027,23.0,96,26.996986845397487,23.0,143
yi-128-ip,hnsw-hnswlib,True,True,10,48,500,1000,none,0,,,,,,,,,,0.964699923992157,,3176.312208175659,,,,,,,,,,,498.5081763890481,500.0,13.375248835294485,12.0,26.59945273446442,23.0,96,27.004109815111555,23.0,142
yi-128-ip,hnsw-hnswlib,True,True,10,48,500,1000,none,0,,,,,,,,,,0.9633999466896057,,3151.494026184082,,,,,,,,,,,498.5084083317265,500.0,13.374239810727854,12.0,26.597270060635744,23.0,96,27.00053235947041,23.0,148
yi-128-ip,hnsw-hnswlib,True,True,10,48,500,1000,none,0,,,,,,,,,,0.9641000032424927,,3249.722719192505,,,,,,,,,,,498.5082780507887,500.0,13.37232728656074,12.0,26.596801584301783,23.0,96,26.994394254776594,23.0,143
yi-128-ip,hnsw-hnswlib,True,True,10,48,500,1000,none,0,,,,,,,,,,0.9654000401496887,,3129.5619010925293,,,,,,,,,,,498.50817382603844,500.0,13.372514891111193,12.0,26.598734049179367,23.0,96,26.995996656782527,23.0,143
