dataset_name,algorithm,use_asymmetric_transformation,use_hnsw_pruning_rule_on_X,k,num_threads_build,num_threads_search,run_timestamp_utc,git_commit,git_dirty,hostname,hnsw_m,hnsw_ef_construction,hnsw_ef_search,hnsw_learn_insert_order,hnsw_num_learn_queries,roargraph_m_sq,roargraph_m_pjbp,roargraph_l_pjpq,roargraph_l_pq,roargraph_learn_neighbors_rows_hdf5,roargraph_learn_neighbors_cols_hdf5,roargraph_num_learn_queries,roargraph_learn_neighbors_k,roargraph_learn_query_source,roargraph_learn_query_sample_seed,roargraph_database_rows,roargraph_learn_neighbors_rows_actual,roargraph_learn_neighbors_dropped_rows,nsg_r,nsg_l,nsg_c,nsg_search_l,build_time_ms,rss_before_build_bytes,rss_after_build_bytes,rss_build_delta_bytes,index_size_bytes,recall_X_avg_at_k,recall_X_min,recall_X_p50,recall_X_p95,recall_X_p99,recall_X_std,recall_X_frac_at_0,recall_X_frac_at_1,recall_X_asymmetric_avg_at_k,recall_X_asymmetric_min,recall_X_asymmetric_p50,recall_X_asymmetric_p95,recall_X_asymmetric_p99,recall_X_asymmetric_std,recall_X_asymmetric_frac_at_0,recall_X_asymmetric_frac_at_1,num_queries,queries_per_sec,search_time_X_ms,top_candidates_avg_X,top_candidates_median_X,selected_neighbors_avg_X,selected_neighbors_median_X,degree_lowest_layer_avg_X,degree_lowest_layer_median_X,degree_lowest_layer_max_X,degree_avg_X,degree_median_X,degree_max_X,search_time_X_asymmetric_ms,top_candidates_avg_X_asymmetric,top_candidates_median_X_asymmetric,selected_neighbors_avg_X_asymmetric,selected_neighbors_median_X_asymmetric,degree_lowest_layer_avg_X_asymmetric,degree_lowest_layer_median_X_asymmetric,degree_lowest_layer_max_X_asymmetric,degree_avg_X_asymmetric,degree_median_X_asymmetric,degree_max_X_asymmetric
yi-128-ip,hnsw-hnswlib,False,True,10,1,1,2026-05-26T09:16:25.076557+00:00,ddc7756,True,reference-machine,4,500,1000,none,0,,,,,,,,,,,,,,,,,,84281.23208507895,541310976,699424768,158113792,106440216,0.2377999871969223,0.0,0.20000000298023224,0.6000000238418579,0.800000011920929,0.20379194617271423,0.175,0.001,,,,,,,,,1000,978.6447382758388,1021.8212604522705,492.4676745152576,500.0,1.2082873767163798,1.0,1.2689000920981883,1.0,8,1.7236362281266802,1.0,26,,,,,,,,,,,
yi-128-ip,hnsw-hnswlib,False,True,10,1,1,2026-05-26T09:17:58.716084+00:00,ddc7756,True,reference-machine,8,500,1000,none,0,,,,,,,,,,,,,,,,,,91751.57336518168,544870400,715264000,170393600,112170436,0.3052000105381012,0.0,0.30000001192092896,0.7049999892711594,0.8999999761581421,0.2216595560312271,0.093,0.006,,,,,,,,,1000,838.1580882588038,1193.0923461914062,496.39166581278585,500.0,1.290709155775805,1.0,1.4482999100312495,1.0,16,1.7077186799614572,1.0,40,,,,,,,,,,,
yi-128-ip,hnsw-hnswlib,False,True,10,1,1,2026-05-26T09:19:41.424629+00:00,ddc7756,True,reference-machine,12,500,1000,none,0,,,,,,,,,,,,,,,,,,100739.79545198381,546979840,716500992,169521152,118096984,0.33640000224113464,0.0,0.30000001192092896,0.800000011920929,0.8999999761581421,0.23146282136440277,0.086,0.007,,,,,,,,,1000,786.0162956316478,1272.2382545471191,497.3147361534255,500.0,1.3449144598078275,1.0,1.573510857471399,1.0,24,1.7861299063579692,1.0,48,,,,,,,,,,,
yi-128-ip,hnsw-hnswlib,False,True,10,1,1,2026-05-26T09:21:33.503886+00:00,ddc7756,True,reference-machine,16,500,1000,none,0,,,,,,,,,,,,,,,,,,110057.212124113,549130240,724226048,175095808,124070820,0.35100001096725464,0.0,0.30000001192092896,0.800000011920929,0.9009999763965597,0.2397477775812149,0.089,0.01,,,,,,,,,1000,760.0527540583042,1315.6981468200684,497.61288727999,500.0,1.383138184995631,1.0,1.6736955862076308,1.0,32,1.8660743280292584,1.0,61,,,,,,,,,,,
yi-128-ip,hnsw-hnswlib,False,True,10,1,1,2026-05-26T09:23:46.165279+00:00,ddc7756,True,reference-machine,24,500,1000,none,0,,,,,,,,,,,,,,,,,,130538.8592663221,551219200,737935360,186716160,136053056,0.3822999894618988,0.0,0.4000000059604645,0.800000011920929,1.0,0.24526864290237427,0.073,0.014,,,,,,,,,1000,710.8245271935923,1406.8169593811035,497.93209766257104,500.0,1.4320083308235365,1.0,1.8181140633401298,1.0,48,1.9824694026394383,1.0,81,,,,,,,,,,,
yi-128-ip,hnsw-hnswlib,False,True,10,1,1,2026-05-26T09:26:29.004294+00:00,ddc7756,True,reference-machine,36,500,1000,none,0,,,,,,,,,,,,,,,,,,160656.97206184268,554373120,751915008,197541888,154075040,0.4146000146865845,0.0,0.4000000059604645,0.8999999761581421,1.0,0.24840861558914185,0.06,0.016,,,,,,,,,1000,692.1002499069758,1444.8773860931396,498.3396338717775,500.0,1.4861058635377904,1.0,1.9714016492496393,1.0,72,2.1166026948036394,1.0,108,,,,,,,,,,,
yi-128-ip,hnsw-hnswlib,False,True,10,1,1,2026-05-26T09:29:43.428962+00:00,ddc7756,True,reference-machine,48,500,1000,none,0,,,,,,,,,,,,,,,,,,192152.04055886716,555462656,772034560,216571904,172107496,0.4302999973297119,0.0,0.4000000059604645,0.8999999761581421,1.0,0.25197601318359375,0.056,0.025,,,,,,,,,1000,660.51480200244,1513.9706134796143,498.50799143272553,500.0,1.5223431808351529,1.0,2.096420947280442,1.0,96,2.2216531890994076,1.0,146,,,,,,,,,,,
yi-128-ip,hnsw-hnswlib,False,True,10,1,1,2026-05-26T09:33:39.815619+00:00,ddc7756,True,reference-machine,64,500,1000,none,0,,,,,,,,,,,,,,,,,,234064.5826300606,557555712,795906048,238350336,196138116,0.4367999732494354,0.0,0.4000000059604645,0.8999999761581421,1.0,0.25652632117271423,0.058,0.025,,,,,,,,,1000,650.2900743996377,1537.7752780914307,498.5841180015196,500.0,1.5600827896984464,1.0,2.215142432776308,1.0,128,2.3317823927428756,1.0,188,,,,,,,,,,,
yi-128-ip,hnsw-hnswlib,False,True,10,1,1,2026-05-26T09:39:08.721879+00:00,ddc7756,True,reference-machine,96,500,1000,none,0,,,,,,,,,,,,,,,,,,326465.8364406787,558653440,843476992,284823552,244207820,0.4537999927997589,0.0,0.5,0.8999999761581421,1.0,0.2612385153770447,0.055,0.039,,,,,,,,,1000,627.2362927249453,1594.2955017089844,498.64662525618127,500.0,1.61832809116629,1.0,2.391992248846111,1.0,192,2.4776382404454784,1.0,279,,,,,,,,,,,
llama-128-ip,hnsw-hnswlib,False,True,10,1,1,2026-05-26T09:41:03.620698+00:00,ddc7756,True,reference-machine,4,500,1000,none,0,,,,,,,,,,,,,,,,,,109270.05802700296,732860416,931155968,198295552,145583316,0.06760000437498093,0.0,0.0,0.20000000298023224,0.4000000059604645,0.09127014875411987,0.541,0.0,,,,,,,,,1000,1127.6750767457129,886.7802619934082,490.10854697109136,500.0,1.0639262602801758,1.0,1.0621202626488297,1.0,8,1.452100061886728,1.0,26,,,,,,,,,,,
